detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction
2.71875,165,Faraday dark-field,9,3.95056144822,2.57967368681,19,0,image quality,0.291508737543,0.306649117105,0.00332760648513,0.00928284615781
2.71875,165,Faraday dual-port,9,12.1314276655,9.43103816414,19,19,depletion,0.291508737543,0.306649117105,0.00332760648513,0.00928284615781
2.71875,170,Faraday dark-field,9,4.04867510201,2.68444290038,18,0,image quality,0.284620332039,0.300228290477,0.00342844304528,0.00928284615781
2.71875,170,Faraday dual-port,9,12.3155711019,9.65034798167,18,18,depletion,0.284620332039,0.300228290477,0.00342844304528,0.00928284615781
2.71875,175,Faraday dark-field,9,4.14586843528,2.71331037239,18,0,image quality,0.2928859366,0.308941427004,0.00352927960544,0.00928284615781
2.71875,175,Faraday dual-port,9,12.4970023559,9.71040518966,18,18,depletion,0.2928859366,0.308941427004,0.00352927960544,0.00928284615781
2.71875,180,Faraday dark-field,9,4.24216211112,2.82590755226,17,0,image quality,0.284620332039,0.301145764491,0.00363011616559,0.00928284615781
2.71875,180,Faraday dual-port,9,12.6758378162,9.94240770328,17,17,depletion,0.284620332039,0.301145764491,0.00363011616559,0.00928284615781
2.8125,10,Faraday dark-field,9,0.274010575398,0.15911631024,345,0,image quality,0.299486618794,0.300343493458,0.000188452693174,0.00868085368957
2.8125,10,Faraday dual-port,9,2.69744157998,2.04621128107,345,0,image quality,0.299486618794,0.300343493458,0.000188452693174,0.00868085368957
2.8125,15,Faraday dark-field,9,0.40796893475,0.237859919057,230,0,image quality,0.299486618794,0.300771907538,0.000282679039761,0.00868085368957
2.8125,15,Faraday dual-port,9,3.38096096405,2.56591144712,230,0,image quality,0.299486618794,0.300771907538,0.000282679039761,0.00868085368957
2.8125,20,Faraday dark-field,9,0.539985038876,0.316666246587,172,0,image quality,0.298629682104,0.300343493458,0.000376905386347,0.00868085368957
2.8125,20,Faraday dual-port,9,3.95103134463,3.00283201965,172,0,image quality,0.298629682104,0.300343493458,0.000376905386347,0.00868085368957
2.8125,25,Faraday dark-field,9,0.670121654277,0.393765805925,138,0,image quality,0.299486618794,0.301628689206,0.000471131732934,0.00868085368957
2.8125,25,Faraday dual-port,9,4.44986581338,3.38032975792,138,0,image quality,0.299486618794,0.301628689206,0.000471131732934,0.00868085368957
2.8125,30,Faraday dark-field,9,0.798438581301,0.470946467673,115,0,image quality,0.299486618794,0.302057056801,0.000565358079521,0.00868085368957
2.8125,30,Faraday dual-port,9,4.89874335513,3.72308455169,115,0,image quality,0.299486618794,0.302057056801,0.000565358079521,0.00868085368957
2.8125,35,Faraday dark-field,9,0.924992835645,0.549647473714,98,0,image quality,0.297772683366,0.300771907538,0.000659584426108,0.00868085368957
2.8125,35,Faraday dual-port,9,5.31012645999,4.04534991444,98,0,image quality,0.297772683366,0.300771907538,0.000659584426108,0.00868085368957
2.8125,40,Faraday dark-field,9,1.04983881632,0.624954136114,86,0,image quality,0.298629682104,0.302057056801,0.000753810772695,0.00868085368957
2.8125,40,Faraday dual-port,9,5.69204332927,4.3342338778,86,0,image quality,0.298629682104,0.302057056801,0.000753810772695,0.00868085368957
2.8125,45,Faraday dark-field,9,1.17302846128,0.703342901784,76,0,image quality,0.296915622557,0.300771907538,0.000848037119282,0.00868085368957
2.8125,45,Faraday dual-port,9,6.05001935377,4.61777111504,76,0,image quality,0.296915622557,0.300771907538,0.000848037119282,0.00868085368957
2.8125,50,Faraday dark-field,9,1.29461139179,0.774724547322,69,0,image quality,0.299486618794,0.30377037231,0.000942263465869,0.00868085368957
2.8125,50,Faraday dual-port,9,6.38804730104,4.86420114572,69,0,image quality,0.299486618794,0.30377037231,0.000942263465869,0.00868085368957
2.8125,55,Faraday dark-field,9,1.41463504645,0.855627919893,62,0,image quality,0.296058499656,0.300771907538,0.00103648981246,0.00868085368957
2.8125,55,Faraday dual-port,9,6.70912249445,5.13055872158,62,0,image quality,0.296058499656,0.300771907538,0.00103648981246,0.00868085368957
2.8125,60,Faraday dark-field,9,1.53314480577,0.928757191357,57,0,image quality,0.296915622557,0.302057056801,0.00113071615904,0.00868085368957
2.8125,60,Faraday dual-port,9,7.01555966864,5.36235050356,57,0,image quality,0.296915622557,0.302057056801,0.00113071615904,0.00868085368957
2.8125,65,Faraday dark-field,9,1.65018410809,0.998491209259,53,0,image quality,0.299058158203,0.304626937184,0.00122494250563,0.00868085368957
2.8125,65,Faraday dual-port,9,7.30919125993,5.57619231865,53,0,image quality,0.299058158203,0.304626937184,0.00122494250563,0.00868085368957
2.8125,70,Faraday dark-field,9,1.76579455755,1.07480731443,49,0,image quality,0.297772683366,0.30377037231,0.00131916885222,0.00868085368957
2.8125,70,Faraday dual-port,9,7.5914971695,5.80256417419,49,0,image quality,0.297772683366,0.30377037231,0.00131916885222,0.00868085368957
2.8125,75,Faraday dark-field,9,1.88001602465,1.14393095571,46,0,image quality,0.299486618794,0.305911668455,0.0014133951988,0.00868085368957
2.8125,75,Faraday dual-port,9,7.86369286744,6.00206717972,46,0,image quality,0.299486618794,0.305911668455,0.0014133951988,0.00868085368957
2.8125,80,Faraday dark-field,9,1.99288674022,1.21859753024,43,0,image quality,0.298629682104,0.305483440166,0.00150762154539,0.00868085368957
2.8125,80,Faraday dual-port,9,8.12679108839,6.21171245921,43,0,image quality,0.298629682104,0.305483440166,0.00150762154539,0.00868085368957
2.8125,85,Faraday dark-field,9,2.10444338304,1.29987407895,40,0,image quality,0.295201314639,0.302485408905,0.00160184789198,0.00868085368957
2.8125,85,Faraday dual-port,9,8.38164618558,6.43384817481,40,0,image quality,0.295201314639,0.302485408905,0.00160184789198,0.00868085368957
2.8125,90,Faraday dark-field,9,2.21472116184,1.36735629515,38,0,image quality,0.296915622557,0.304626937184,0.00169607423856,0.00868085368957
2.8125,90,Faraday dual-port,9,8.62898674816,6.61432522118,38,0,image quality,0.296915622557,0.304626937184,0.00169607423856,0.00868085368957
2.8125,95,Faraday dark-field,9,2.32375389193,1.43895548118,36,0,image quality,0.296915622557,0.30505519641,0.00179030058515,0.00868085368957
2.8125,95,Faraday dual-port,9,8.86944006577,6.80185175138,36,0,image quality,0.296915622557,0.30505519641,0.00179030058515,0.00868085368957
2.8125,100,Faraday dark-field,9,2.43157406703,1.515358165,34,0,image quality,0.295201314639,0.30377037231,0.00188452693174,0.00868085368957
2.8125,100,Faraday dual-port,9,9.10355079873,6.99788626901,34,2,image quality,0.295201314639,0.30377037231,0.00188452693174,0.00868085368957
2.8125,105,Faraday dark-field,9,2.53821292647,1.59730548358,32,0,image quality,0.291771952967,0.300771907538,0.00197875327832,0.00868085368957
2.8125,105,Faraday dual-port,9,9.33179544716,7.20370428756,32,5,image quality,0.291771952967,0.300771907538,0.00197875327832,0.00868085368957
2.8125,110,Faraday dark-field,9,2.64370051834,1.65414059513,31,0,image quality,0.296058499656,0.305483440166,0.00207297962491,0.00868085368957
2.8125,110,Faraday dual-port,9,9.55459371874,7.34459999848,31,8,image quality,0.296058499656,0.305483440166,0.00207297962491,0.00868085368957
2.8125,115,Faraday dark-field,9,2.74806575865,1.71250798434,30,0,image quality,0.299486618794,0.309336938283,0.0021672059715,0.00868085368957
2.8125,115,Faraday dual-port,9,9.77231757054,7.48716761118,30,10,image quality,0.299486618794,0.309336938283,0.0021672059715,0.00868085368957
2.8125,120,Faraday dark-field,9,2.85133648693,1.80927841282,28,0,image quality,0.291771952967,0.302057056801,0.00226143231808,0.00868085368957
2.8125,120,Faraday dual-port,9,9.98529848115,7.71898674726,28,12,image quality,0.291771952967,0.302057056801,0.00226143231808,0.00868085368957
2.8125,125,Faraday dark-field,9,2.95353951853,1.87439147793,27,0,image quality,0.293058080194,0.30377037231,0.00235565866467,0.00868085368957
2.8125,125,Faraday dual-port,9,10.1938333586,7.87283184072,27,14,image quality,0.293058080194,0.30377037231,0.00235565866467,0.00868085368957
2.8125,130,Faraday dark-field,9,3.05470069373,1.94208998847,26,0,image quality,0.293486758169,0.304626937184,0.00244988501126,0.00868085368957
2.8125,130,Faraday dual-port,9,10.3981893845,8.03065784671,26,15,image quality,0.293486758169,0.304626937184,0.00244988501126,0.00868085368957
2.8125,135,Faraday dark-field,9,3.15484492404,2.012692834,25,0,image quality,0.293058080194,0.304626937184,0.00254411135785,0.00868085368957
2.8125,135,Faraday dual-port,9,10.5986080188,8.19309399113,25,17,image quality,0.293058080194,0.304626937184,0.00254411135785,0.00868085368957
2.8125,140,Faraday dark-field,9,3.25399623576,2.08650736607,24,0,image quality,0.291771952967,0.30377037231,0.00263833770443,0.00868085368957
2.8125,140,Faraday dual-port,9,10.7953083375,8.3607371921,24,18,image quality,0.291771952967,0.30377037231,0.00263833770443,0.00868085368957
2.8125,145,Faraday dark-field,9,3.35217781107,2.16382881283,23,0,image quality,0.289628096409,0.302057056801,0.00273256405102,0.00868085368957
2.8125,145,Faraday dual-port,9,10.9884898328,8.53415589406,23,18,image quality,0.289628096409,0.302057056801,0.00273256405102,0.00868085368957
2.8125,150,Faraday dark-field,9,3.44941202679,2.18987171025,23,0,image quality,0.299486618794,0.312333238625,0.00282679039761,0.00868085368957
2.8125,150,Faraday dual-port,9,11.1783347791,8.59275976287,23,19,image quality,0.299486618794,0.312333238625,0.00282679039761,0.00868085368957
2.8125,155,Faraday dark-field,9,3.54572049092,2.27170946685,22,0,image quality,0.296058499656,0.309336938283,0.00292101674419,0.00868085368957
2.8125,155,Faraday dual-port,9,11.3650102432,8.77324061475,22,20,image quality,0.296058499656,0.309336938283,0.00292101674419,0.00868085368957
2.8125,160,Faraday dark-field,9,3.64112407715,2.35789890415,21,0,image quality,0.291771952967,0.305483440166,0.00301524309078,0.00868085368957
2.8125,160,Faraday dual-port,9,11.5486698034,8.96087497465,21,20,image quality,0.291771952967,0.305483440166,0.00301524309078,0.00868085368957
2.8125,165,Faraday dark-field,9,3.73564295755,2.44860757441,20,0,image quality,0.286626043162,0.300771907538,0.00310946943737,0.00868085368957
2.8125,165,Faraday dual-port,9,11.7294550258,9.15621926392,20,20,depletion,0.286626043162,0.300771907538,0.00310946943737,0.00868085368957
2.8125,170,Faraday dark-field,9,3.82929663338,2.47529425963,20,0,image quality,0.295201314639,0.309765027493,0.00320369578395,0.00868085368957
2.8125,170,Faraday dual-port,9,11.9074967394,9.21350238157,20,20,depletion,0.295201314639,0.309765027493,0.00320369578395,0.00868085368957
2.8125,175,Faraday dark-field,9,3.92210396427,2.57230698194,19,0,image quality,0.288770444808,0.30377037231,0.00329792213054,0.00868085368957
2.8125,175,Faraday dual-port,9,12.0829161429,9.4190424079,19,19,depletion,0.288770444808,0.30377037231,0.00329792213054,0.00868085368957
2.8125,180,Faraday dark-field,9,4.01408319589,2.59836696756,19,0,image quality,0.296915622557,0.312333238625,0.00339214847713,0.00868085368957
2.8125,180,Faraday dual-port,9,12.2558257681,9.47417515076,19,19,depletion,0.296915622557,0.312333238625,0.00339214847713,0.00868085368957
2.90625,10,Faraday dark-field,9,0.25690540303,0.148987081612,369,0,image quality,0.299821880351,0.300623911025,0.000176490865917,0.00813538756514
2.90625,10,Faraday dual-port,9,2.61092727601,1.97957899613,369,0,image quality,0.299821880351,0.300623911025,0.000176490865917,0.00813538756514
2.90625,15,Faraday dark-field,9,0.382675335544,0.222765925277,246,0,image quality,0.299821880351,0.301024905993,0.000264736298875,0.00813538756514
2.90625,15,Faraday dual-port,9,3.27251826459,2.48227756531,246,0,image quality,0.299821880351,0.301024905993,0.000264736298875,0.00813538756514
2.90625,20,Faraday dark-field,9,0.506730437199,0.296599845807,184,0,image quality,0.299019795342,0.300623911025,0.000352981731833,0.00813538756514
2.90625,20,Faraday dual-port,9,3.82430010947,2.90469184929,184,0,image quality,0.299019795342,0.300623911025,0.000352981731833,0.00813538756514
2.90625,25,Faraday dark-field,9,0.629122850192,0.369902616554,147,0,image quality,0.298618732456,0.300623911025,0.000441227164792,0.00813538756514
2.90625,25,Faraday dual-port,9,4.30713155183,3.27433035937,147,0,image quality,0.298618732456,0.300623911025,0.000441227164792,0.00813538756514
2.90625,30,Faraday dark-field,9,0.749902396491,0.44133743913,123,0,image quality,0.299821880351,0.302227809443,0.00052947259775,0.00813538756514
2.90625,30,Faraday dual-port,9,4.74160885219,3.60140215131,123,0,image quality,0.299821880351,0.302227809443,0.00052947259775,0.00813538756514
2.90625,35,Faraday dark-field,9,0.86911671162,0.51463339287,105,0,image quality,0.298618732456,0.301425887383,0.000617718030709,0.00813538756514
2.90625,35,Faraday dual-port,9,5.13979464832,3.91080208781,105,0,image quality,0.298618732456,0.301425887383,0.000617718030709,0.00813538756514
2.90625,40,Faraday dark-field,9,0.986811369049,0.585831712568,92,0,image quality,0.299019795342,0.302227809443,0.000705963463667,0.00813538756514
2.90625,40,Faraday dual-port,9,5.50945956272,4.19207051242,92,0,image quality,0.299019795342,0.302227809443,0.000705963463667,0.00813538756514
2.90625,45,Faraday dark-field,9,1.10302999595,0.655916970331,82,0,image quality,0.299821880351,0.303430590764,0.000794208896625,0.00813538756514
2.90625,45,Faraday dual-port,9,5.85595170972,4.45372186557,82,0,image quality,0.299821880351,0.303430590764,0.000794208896625,0.00813538756514
2.90625,50,Faraday dark-field,9,1.21781438105,0.731559770593,73,0,image quality,0.296613214121,0.300623911025,0.000882454329584,0.00813538756514
2.90625,50,Faraday dual-port,9,6.18313575425,4.72142955059,73,0,image quality,0.296613214121,0.300623911025,0.000882454329584,0.00813538756514
2.90625,55,Faraday dark-field,9,1.33120457518,0.797524240077,67,0,image quality,0.299420844639,0.303831490741,0.000970699762542,0.00813538756514
2.90625,55,Faraday dual-port,9,6.49391091957,4.94551920242,67,0,image quality,0.299420844639,0.303831490741,0.000970699762542,0.00813538756514
2.90625,60,Faraday dark-field,9,1.44323898508,0.871099300019,61,0,image quality,0.297415462245,0.302227809443,0.0010589451955,0.00813538756514
2.90625,60,Faraday dual-port,9,6.79051767642,5.18521956111,61,0,image quality,0.297415462245,0.302227809443,0.0010589451955,0.00813538756514
2.90625,65,Faraday dark-field,9,1.55395446113,0.944032771889,56,0,image quality,0.295810911588,0.301024905993,0.00114719062846,0.00813538756514
2.90625,65,Faraday dual-port,9,7.07472967131,5.41424028495,56,0,image quality,0.295810911588,0.301024905993,0.00114719062846,0.00813538756514
2.90625,70,Faraday dark-field,9,1.66338637924,1.01362459314,52,0,image quality,0.295810911588,0.301425887383,0.00123543606142,0.00813538756514
2.90625,70,Faraday dual-port,9,7.34797932627,5.62584716236,52,0,image quality,0.295810911588,0.301425887383,0.00123543606142,0.00813538756514
2.90625,75,Faraday dark-field,9,1.77156871759,1.07653533749,49,0,image quality,0.298618732456,0.304633250017,0.00132368149438,0.00813538756514
2.90625,75,Faraday dual-port,9,7.61144311614,5.81206954835,49,0,image quality,0.298618732456,0.304633250017,0.00132368149438,0.00813538756514
2.90625,80,Faraday dark-field,9,1.87853412839,1.1440156705,46,0,image quality,0.299019795342,0.305434955068,0.00141192692733,0.00813538756514
2.90625,80,Faraday dual-port,9,7.86610128475,6.00652393904,46,0,image quality,0.299019795342,0.305434955068,0.00141192692733,0.00813538756514
2.90625,85,Faraday dark-field,9,1.98431400524,1.21702606921,43,0,image quality,0.297014344983,0.303831490741,0.00150017236029,0.00813538756514
2.90625,85,Faraday dual-port,9,8.11278077588,6.211398452,43,0,image quality,0.297014344983,0.303831490741,0.00150017236029,0.00813538756514
2.90625,90,Faraday dark-field,9,2.08893854624,1.27752806489,41,0,image quality,0.299821880351,0.307038202569,0.00158841779325,0.00813538756514
2.90625,90,Faraday dual-port,9,8.35218680417,6.37769402051,41,0,image quality,0.299821880351,0.307038202569,0.00158841779325,0.00813538756514
2.90625,95,Faraday dark-field,9,2.19243681323,1.36234754195,38,0,image quality,0.293403677353,0.301024905993,0.00167666322621,0.00813538756514
2.90625,95,Faraday dual-port,9,8.58492653464,6.60492955305,38,0,image quality,0.293403677353,0.301024905993,0.00167666322621,0.00813538756514
2.90625,100,Faraday dark-field,9,2.29483678752,1.43225643402,36,0,image quality,0.292601157001,0.300623911025,0.00176490865917,0.00813538756514
2.90625,100,Faraday dual-port,9,8.81152715404,6.78822376771,36,0,image quality,0.292601157001,0.300623911025,0.00176490865917,0.00813538756514
2.90625,105,Faraday dark-field,9,2.39616542218,1.48151708591,35,0,image quality,0.298618732456,0.307038202569,0.00185315409213,0.00813538756514
2.90625,105,Faraday dual-port,9,9.03244987562,6.91552079062,35,1,image quality,0.298618732456,0.307038202569,0.00185315409213,0.00813538756514
