detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction,kappa_F,numerical_aperture,read_noise_electrons_per_pixel_per_port
2.0625,110,Faraday dark-field,8,2.71007856466,1.90437519355,16,0,image quality,0.286315163654,0.303975916312,0.00385462238423,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,110,Faraday dual-port,8,6.76164942629,5.3338148952,16,0,image quality,0.286315163654,0.303975916312,0.00385462238423,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,115,Faraday dark-field,8,2.79970719883,1.93437328133,16,0,image quality,0.299161961679,0.317604853487,0.0040298324926,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,115,Faraday dual-port,8,6.9141601944,5.38535452059,16,0,image quality,0.299161961679,0.317604853487,0.0040298324926,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,120,Faraday dark-field,8,2.88763325572,2.02370591785,15,0,image quality,0.292740308278,0.311994832629,0.00420504260097,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,120,Faraday dual-port,8,7.06337890808,5.54374630204,15,0,image quality,0.292740308278,0.311994832629,0.00420504260097,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,125,Faraday dark-field,8,2.97393707456,2.11858116046,14,0,image quality,0.284708330881,0.304778051954,0.00438025270935,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,125,Faraday dual-port,8,7.20950996392,5.71090530182,14,0,image quality,0.284708330881,0.304778051954,0.00438025270935,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,130,Faraday dark-field,8,3.05869330404,2.14822180317,14,0,image quality,0.295951570789,0.316803584025,0.00455546281772,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,130,Faraday dual-port,8,7.35273744504,5.76109477102,14,0,image quality,0.295951570789,0.316803584025,0.00455546281772,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,135,Faraday dark-field,8,3.14197142782,2.25083037954,13,0,image quality,0.285511774626,0.307184133315,0.00473067292609,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,135,Faraday dual-port,8,7.49322783977,5.94059710839,13,0,image quality,0.285511774626,0.307184133315,0.00473067292609,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,140,Faraday dark-field,8,3.22383623097,2.27984305919,13,0,image quality,0.295951570789,0.318406068968,0.00490588303447,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,140,Faraday dual-port,8,7.63113230968,5.98935172508,13,0,image quality,0.295951570789,0.318406068968,0.00490588303447,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,145,Faraday dark-field,8,3.30434821502,2.39124045123,12,0,image quality,0.283101279163,0.306382160438,0.00508109314284,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,145,Faraday dual-port,8,7.76658859503,6.18296925654,12,0,image quality,0.283101279163,0.306382160438,0.00508109314284,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,150,Faraday dark-field,8,3.38356396838,2.42031441472,12,0,image quality,0.292740308278,0.316803584025,0.00525630325122,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,150,Faraday dual-port,8,7.89972262602,6.23156478757,12,0,image quality,0.292740308278,0.316803584025,0.00525630325122,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,155,Faraday dark-field,8,3.46153649761,2.54142391643,11,0,image quality,0.277474871806,0.302371482132,0.00543151335959,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,155,Faraday dual-port,8,8.0306498936,6.44086826729,11,1,image quality,0.277474871806,0.302371482132,0.00543151335959,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,160,Faraday dark-field,8,3.53831552443,2.57126707795,11,0,image quality,0.286315163654,0.311994832629,0.00560672346796,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,160,Faraday dual-port,8,8.15947662226,6.49035585131,11,1,image quality,0.286315163654,0.311994832629,0.00560672346796,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,165,Faraday dark-field,8,3.61394775269,2.59910100944,11,0,image quality,0.295148836922,0.321610391441,0.00578193357634,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,165,Faraday dual-port,8,8.28630077866,6.53651046528,11,2,image quality,0.295148836922,0.321610391441,0.00578193357634,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,170,Faraday dark-field,8,3.68847710873,2.73397624887,10,0,image quality,0.276670879859,0.303975916312,0.00595714368471,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,170,Faraday dual-port,8,8.41121294331,6.76821954145,10,3,image quality,0.276670879859,0.303975916312,0.00595714368471,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,175,Faraday dark-field,8,3.7619449584,2.76328735248,10,0,image quality,0.284708330881,0.312796426361,0.00613235379309,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,175,Faraday dual-port,8,8.53429706749,6.81669867891,10,3,image quality,0.284708330881,0.312796426361,0.00613235379309,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,180,Faraday dark-field,8,3.83439030324,2.79097812729,10,0,image quality,0.292740308278,0.321610391441,0.00630756390146,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,180,Faraday dual-port,8,8.65563113317,6.86214496442,10,4,image quality,0.292740308278,0.321610391441,0.00630756390146,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,185,Faraday dark-field,8,3.90584995829,2.94097011019,9,0,image quality,0.271041397326,0.300766830637,0.00648277400983,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,185,Faraday dual-port,8,8.77528773088,7.11891589902,9,4,image quality,0.271041397326,0.300766830637,0.00648277400983,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,190,Faraday dark-field,8,3.97635871351,2.97081396879,9,0,image quality,0.278278808849,0.308787916432,0.00665798411821,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,190,Faraday dual-port,8,8.89333456752,7.1678661282,9,5,image quality,0.278278808849,0.308787916432,0.00665798411821,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,195,Faraday dark-field,8,4.04594948055,2.9990638836,9,0,image quality,0.285511774626,0.316803584025,0.00683319422658,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,195,Faraday dual-port,8,9.00983491436,7.21436152193,9,5,image quality,0.285511774626,0.316803584025,0.00683319422658,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,200,Faraday dark-field,8,4.1146534265,3.02597072125,9,0,image quality,0.292740308278,0.324813851668,0.00700840433495,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,200,Faraday dual-port,8,9.12484800342,7.25824855559,9,5,image quality,0.292740308278,0.324813851668,0.00700840433495,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,205,Faraday dark-field,8,4.1825000959,3.05138307979,9,0,image quality,0.29996442335,0.332818737499,0.00718361444333,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,205,Faraday dual-port,8,9.23842937962,7.29978062645,9,6,image quality,0.29996442335,0.332818737499,0.00718361444333,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,210,Faraday dark-field,8,4.24951752236,3.22629470667,8,0,image quality,0.27345436265,0.307184133315,0.0073588245517,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,210,Faraday dual-port,8,9.35063121421,7.59795521378,8,6,image quality,0.27345436265,0.307184133315,0.0073588245517,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,215,Faraday dark-field,8,4.31573233061,3.2548233363,8,0,image quality,0.279886518297,0.31439945157,0.00753403466008,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,215,Faraday dual-port,8,9.46150258492,7.64447302673,8,6,image quality,0.279886518297,0.31439945157,0.00753403466008,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,220,Faraday dark-field,8,4.38116983019,3.28203989984,8,0,image quality,0.286315163654,0.321610391441,0.00770924476845,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,220,Faraday dual-port,8,9.57108972683,7.68894361561,8,6,image quality,0.286315163654,0.321610391441,0.00770924476845,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,225,Faraday dark-field,8,4.44585410139,3.3080177573,8,0,image quality,0.292740308278,0.32881696618,0.00788445487682,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,225,Faraday dual-port,8,9.67943625762,7.73136890657,8,7,image quality,0.292740308278,0.32881696618,0.00788445487682,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,230,Faraday dark-field,8,4.50980807436,3.33288986854,8,0,image quality,0.299161961679,0.336019188967,0.0080596649852,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,230,Faraday dual-port,8,9.78658338049,7.77168729479,8,7,image quality,0.299161961679,0.336019188967,0.0080596649852,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,235,Faraday dark-field,8,4.57305360186,3.5354401701,7,0,image quality,0.267823339373,0.305580133324,0.00823487509357,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,235,Faraday dual-port,8,9.89257006719,8.11606706907,7,7,depletion,0.267823339373,0.305580133324,0.00823487509357,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,240,Faraday dark-field,8,4.6356115264,3.56403625736,7,0,image quality,0.27345436265,0.311994832629,0.00841008520195,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,240,Faraday dual-port,8,9.99743322363,8.16280177978,7,7,depletion,0.27345436265,0.311994832629,0.00841008520195,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,245,Faraday dark-field,8,4.6975017422,3.59152723174,7,0,image quality,0.279082691007,0.318406068968,0.00858529531032,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,245,Faraday dual-port,8,10.1012078401,8.20784417914,7,7,depletion,0.279082691007,0.318406068968,0.00858529531032,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,250,Faraday dark-field,8,4.75874325248,3.61812385577,7,0,image quality,0.284708330881,0.324813851668,0.00876050541869,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,250,Faraday dual-port,8,10.2039271274,8.25103292104,7,7,depletion,0.284708330881,0.324813851668,0.00876050541869,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,255,Faraday dark-field,8,4.81935422246,3.64367244189,7,0,image quality,0.290331288681,0.33121819001,0.00893571552707,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,255,Faraday dual-port,8,10.3056226414,8.29258691454,7,7,depletion,0.290331288681,0.33121819001,0.00893571552707,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,260,Faraday dark-field,8,4.87935202849,3.66817328782,7,0,image quality,0.295951570789,0.337619093233,0.00911092563544,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,260,Faraday dual-port,8,10.4063243959,8.33255941639,7,7,depletion,0.295951570789,0.337619093233,0.00911092563544,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,265,Faraday dark-field,8,4.93875330358,3.90580491469,6,0,image quality,0.258969128116,0.301569183558,0.00928613574382,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,265,Faraday dual-port,8,10.5060609663,8.73608234394,6,6,depletion,0.258969128116,0.301569183558,0.00928613574382,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,270,Faraday dark-field,8,4.99757397974,3.93485329348,6,0,image quality,0.26379952636,0.307184133315,0.00946134585219,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,270,Faraday dual-port,8,10.6048595843,8.78364464034,6,6,depletion,0.26379952636,0.307184133315,0.00946134585219,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,275,Faraday dark-field,8,5.05582932732,3.96300277855,6,0,image quality,0.26862793651,0.312796426361,0.00963655596056,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,275,Faraday dual-port,8,10.7027462244,8.82982221858,6,6,depletion,0.26862793651,0.312796426361,0.00963655596056,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,280,Faraday dark-field,8,5.11353399159,3.99041447963,6,0,image quality,0.27345436265,0.318406068968,0.00981176606894,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,280,Faraday dual-port,8,10.7997456844,8.87448665479,6,6,depletion,0.27345436265,0.318406068968,0.00981176606894,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,285,Faraday dark-field,8,5.17070202685,4.01699040744,6,0,image quality,0.278278808849,0.324013067383,0.00998697617731,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,285,Faraday dual-port,8,10.8958816578,8.91778775382,6,6,depletion,0.278278808849,0.324013067383,0.00998697617731,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,290,Faraday dark-field,8,5.22734692825,4.04271270862,6,0,image quality,0.283101279163,0.329617427827,0.0101621862857,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,290,Faraday dual-port,8,10.9911768023,8.95978604287,6,6,depletion,0.283101279163,0.329617427827,0.0101621862857,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,295,Faraday dark-field,8,5.28348166143,4.06761400241,6,0,image quality,0.287921777631,0.335219156493,0.0103373963941,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,295,Faraday dual-port,8,11.0856528014,9.00048641234,6,6,depletion,0.287921777631,0.335219156493,0.0103373963941,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,300,Faraday dark-field,8,5.3391186903,4.09185651522,6,0,image quality,0.292740308278,0.34081825955,0.0105126065024,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,300,Faraday dual-port,8,11.1793304225,9.03975707074,6,6,depletion,0.292740308278,0.34081825955,0.0105126065024,0.0159937949463,-0.494505494505,0.13,0.7
2.15625,90,Faraday dark-field,8,2.17945285351,1.47534235241,22,0,image quality,0.294216843716,0.307413721198,0.00288551446859,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,90,Faraday dual-port,8,5.84884916816,4.55381014482,22,0,image quality,0.294216843716,0.307413721198,0.00288551446859,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,95,Faraday dark-field,8,2.27179374,1.53885702296,21,0,image quality,0.296417345193,0.310344366174,0.00304582082796,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,95,Faraday dual-port,8,6.00982109811,4.6718569166,21,0,image quality,0.296417345193,0.310344366174,0.00304582082796,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,100,Faraday dark-field,8,2.3622155734,1.6049870324,20,0,image quality,0.297150754719,0.311809417361,0.00320612718732,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,100,Faraday dual-port,8,6.16659275434,4.79372651735,20,0,image quality,0.297150754719,0.311809417361,0.00320612718732,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,105,Faraday dark-field,8,2.45081518077,1.6741871238,19,0,image quality,0.296417345193,0.311809417361,0.00336643354669,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,105,Faraday dual-port,8,6.31947670221,4.92023226178,19,0,image quality,0.296417345193,0.311809417361,0.00336643354669,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,110,Faraday dark-field,8,2.53768211652,1.74687465222,18,0,image quality,0.294216843716,0.310344366174,0.00352673990605,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,110,Faraday dual-port,8,6.4687485649,5.05213404484,18,0,image quality,0.294216843716,0.310344366174,0.00352673990605,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,115,Faraday dark-field,8,2.62289937152,1.82342881454,17,0,image quality,0.290548430741,0.307413721198,0.00368704626542,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,115,Faraday dual-port,8,6.61465286138,5.19014638006,17,0,image quality,0.290548430741,0.307413721198,0.00368704626542,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,120,Faraday dark-field,8,2.70654399824,1.90425373838,16,0,image quality,0.285410737527,0.303016395554,0.00384735262479,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,120,Faraday dual-port,8,6.75740770918,5.33487834146,16,0,image quality,0.285410737527,0.303016395554,0.00384735262479,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,125,Faraday dark-field,8,2.78868766354,1.93202253257,16,0,image quality,0.297150754719,0.315471254931,0.00400765898415,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,125,Faraday dual-port,8,6.8972086508,5.38258361193,16,0,image quality,0.297150754719,0.315471254931,0.00400765898415,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,130,Faraday dark-field,8,2.86939713882,2.0186167692,15,0,image quality,0.289814611442,0.308879134157,0.00416796534352,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,130,Faraday dual-port,8,7.03423179519,5.53642922305,15,0,image quality,0.289814611442,0.308879134157,0.00416796534352,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,135,Faraday dark-field,8,2.94873473596,2.11051292214,14,0,image quality,0.281005218906,0.300817120733,0.00432827170288,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,135,Faraday dual-port,8,7.16863641872,5.69847767907,14,0,image quality,0.281005218906,0.300817120733,0.00432827170288,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,140,Faraday dark-field,8,3.02675869592,2.13849717781,14,0,image quality,0.291282204453,0.311809417361,0.00448857806225,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,140,Faraday dual-port,8,7.30056713489,5.74605359308,14,0,image quality,0.291282204453,0.311809417361,0.00448857806225,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,145,Faraday dark-field,8,3.10352353605,2.2377208543,13,0,image quality,0.280270805685,0.301550257711,0.00464888442162,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,145,Faraday dual-port,8,7.43015571729,5.91982266792,13,0,image quality,0.280270805685,0.301550257711,0.00464888442162,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,150,Faraday dark-field,8,3.17908036133,2.26546984271,13,0,image quality,0.289814611442,0.311809417361,0.00480919078098,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,150,Faraday dual-port,8,7.55752264106,5.96655767183,13,0,image quality,0.289814611442,0.311809417361,0.00480919078098,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,155,Faraday dark-field,8,3.25347714377,2.29122865509,13,0,image quality,0.299350710594,0.322059721789,0.00496949714035,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,155,Faraday dual-port,8,7.68277839429,6.00961282024,13,0,image quality,0.299350710594,0.322059721789,0.00496949714035,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,160,Faraday dark-field,8,3.32675897395,2.40094611857,12,0,image quality,0.285410737527,0.308879134157,0.00512980349971,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,160,Faraday dual-port,8,7.80602460002,6.20043630083,12,0,image quality,0.285410737527,0.308879134157,0.00512980349971,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,165,Faraday dark-field,8,3.39896828781,2.42710705654,12,0,image quality,0.294216843716,0.318399912922,0.00529010985908,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,165,Faraday dual-port,8,7.92735498116,6.24418661255,12,0,image quality,0.294216843716,0.318399912922,0.00529010985908,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,170,Faraday dark-field,8,3.47014507165,2.54612253934,11,0,image quality,0.278067291248,0.303016395554,0.00545041621845,0.0146580953778,-0.494505494505,0.13,0.7
2.15625,170,Faraday dual-port,8,8.04685619444,6.44997895427,11,1,image quality,0.278067291248,0.303016395554,0.00545041621845,0.0146580953778,-0.494505494505,0.13,0.7
