position_um,pci_intensity_y_line_incident_i0,pci_intensity_z_line_incident_i0,pci_signal_y_line_minus_plate_background,pci_signal_z_line_minus_plate_background
-15.72265625,0.994156110619,0.906489319787,0.0916561106187,0.00398931978747
-15.625,0.995682859062,0.905291012201,0.0931828590618,0.00279101220124
-15.52734375,0.997212804666,0.904039398026,0.0947128046661,0.00153939802604
-15.4296875,0.998745674509,0.902751869285,0.096245674509,0.000251869285494
-15.33203125,1.00028119765,0.901446497363,0.0977811976489,-0.00105350263694
-15.234375,1.00181910569,0.900141781623,0.0993191056916,-0.00235821837732
-15.13671875,1.00335913332,0.898856391293,0.100859133318,-0.00364360870743
-15.0390625,1.00490101876,0.897608904273,0.102401018765,-0.00489109572699
-14.94140625,1.00644450426,0.896417546484,0.10394450426,-0.00608245351617
-14.84375,1.0079893364,0.895299935268,0.105489336397,-0.00720006473166
-14.74609375,1.00953526646,0.894272830226,0.107035266457,-0.00822716977395
-14.6484375,1.01108205066,0.893351894666,0.108582050663,-0.00914810533446
-14.55078125,1.01262945038,0.89255147066,0.110129450379,-0.00994852933964
-14.453125,1.01417723224,0.891884370462,0.111677232237,-0.0106156295376
-14.35546875,1.01572516821,0.891361686789,0.11322516821,-0.0111383132112
-14.2578125,1.01727303562,0.890992624252,0.114773035617,-0.0115073757479
-14.16015625,1.01882061707,0.890784353962,0.116320617066,-0.0117156460379
-14.0625,1.02036770035,0.890741893081,0.117867700347,-0.0117581069195
-13.96484375,1.02191407827,0.890868010877,0.119414078268,-0.0116319891227
-13.8671875,1.02345954844,0.891163162597,0.120959548439,-0.0113368374029
-13.76953125,1.02500391301,0.891625452213,0.122503913015,-0.0108745477867
-13.671875,1.0265469784,0.892250624907,0.124046978397,-0.0102493750928
-13.57421875,1.02808855491,0.893032089866,0.125588554909,-0.00946791013406
-13.4765625,1.02962845643,0.893960973733,0.127128456433,-0.00853902626743
-13.37890625,1.03116650004,0.895026204765,0.128666500037,-0.00747379523509
-13.28125,1.03270250558,0.89621462746,0.130202505581,-0.00628537254031
-13.18359375,1.03423629532,0.89751114707,0.13173629532,-0.00498885292973
-13.0859375,1.0357676935,0.898898903091,0.133267693502,-0.00360109690905
-12.98828125,1.03729652598,0.900359470395,0.134796525978,-0.00214052960453
-12.890625,1.03882261981,0.901873086307,0.136322619812,-0.000626913693462
-12.79296875,1.04034580292,0.903418901441,0.137845802919,0.000918901440634
-12.6953125,1.04186590372,0.904975251726,0.13936590372,0.00247525172591
-12.59765625,1.04338275082,0.906519948541,0.140882750822,0.00401994854078
-12.5,1.04489617274,0.908030583479,0.142396172736,0.00553058347861
-12.40234375,1.04640599762,0.909484843824,0.14390599762,0.00698484382422
-12.3046875,1.04791205307,0.910860834445,0.14541205307,0.00836083444479
-12.20703125,1.04941416594,0.912137401468,0.146914165941,0.00963740146823
-12.109375,1.05091216222,0.91329445286,0.148412162218,0.0107944528603
-12.01171875,1.05240586692,0.914313270833,0.149905866924,0.0118132708329
-11.9140625,1.05389510407,0.915176810933,0.151395104072,0.0126768109333
-11.81640625,1.05537969666,0.915869982686,0.152879696661,0.0133699826858
-11.71875,1.05685946671,0.916379906793,0.15435946671,0.013879906793
-11.62109375,1.05833423533,0.916696144157,0.155834235332,0.0141961441572
-11.5234375,1.05980382285,0.916810892347,0.157303822847,0.0143108923474
-11.42578125,1.06126804893,0.91671914562,0.158768048927,0.0142191456203
-11.328125,1.06272673277,0.916418815181,0.16022673277,0.0139188151809
-11.23046875,1.06417969331,0.915910807042,0.161679693308,0.0134108070422
-11.1328125,1.06562674942,0.915199055585,0.163126749424,0.0126990555852
-11.03515625,1.0670677202,0.914290511716,0.164567720205,0.0117905117162
-10.9375,1.06850242519,0.913195085348,0.16600242519,0.0106950853479
-10.83984375,1.06993068464,0.911925542765,0.167430684645,0.00942554276527
-10.7421875,1.07135231983,0.910497360256,0.168852319827,0.00799736025646
-10.64453125,1.07276715326,0.908928536174,0.170267153255,0.0064285361738
-10.546875,1.07417500898,0.907239364307,0.171675008979,0.00473936430713
-10.44921875,1.07557571283,0.905452172097,0.173075712829,0.00295217209693
-10.3515625,1.07696909266,0.903591027761,0.174469092657,0.001091027761
-10.25390625,1.07835497857,0.901681420849,0.175854978566,-0.00081857915093
-10.15625,1.0797332031,0.899749921067,0.177233203103,-0.00275007893265
-10.05859375,1.08110360144,0.897823820425,0.178603601444,-0.00467617957465
-9.9609375,1.08246601154,0.895930763854,0.179966011544,-0.00656923614584
-9.86328125,1.08382027425,0.894098373435,0.181320274253,-0.00840162656502
-9.765625,1.08516623341,0.892353871269,0.182666233413,-0.0101461287309
-9.66796875,1.08650373592,0.890723705832,0.184003735917,-0.0117762941685
-9.5703125,1.08783263173,0.889233186395,0.18533263173,-0.0132668136048
-9.47265625,1.08915277389,0.887906129811,0.186652773894,-0.014593870189
-9.375,1.09046401848,0.886764523598,0.187964018481,-0.0157354764025
-9.27734375,1.09176622453,0.885828208955,0.189266224533,-0.0166717910446
-9.1796875,1.09305925396,0.885114586986,0.190559253965,-0.0173854130142
-9.08203125,1.09434297144,0.884638351081,0.19184297144,-0.0178616489193
-8.984375,1.09561724422,0.88441124817,0.193117244224,-0.0180887518305
-8.88671875,1.09688194202,0.884441871263,0.194381942022,-0.0180581287368
-8.7890625,1.09813693679,0.884735485532,0.195636936787,-0.0177645144685
-8.69140625,1.09938210252,0.885293889981,0.196882102522,-0.0172061100192
-8.59375,1.10061731507,0.886115316663,0.198117315072,-0.0163846833371
-8.49609375,1.10184245191,0.887194369223,0.199342451906,-0.0153056307768
-8.3984375,1.10305739189,0.888522002482,0.200557391895,-0.0139779975182
-8.30078125,1.10426201509,0.890085544611,0.201762015095,-0.0124144553892
-8.203125,1.10545620254,0.891868763307,0.202956202536,-0.0106312366928
-8.10546875,1.10663983602,0.893851977151,0.204139836017,-0.0086480228493
-8.0078125,1.10781279791,0.896012213052,0.205312797911,-0.00648778694757
-7.91015625,1.108974971,0.898323410334,0.206474970997,-0.00417658966563
-7.8125,1.1101262383,0.900756671523,0.207626238301,-0.0017433284771
-7.71484375,1.11126648296,0.903280559376,0.20876648296,0.000780559375505
-7.6171875,1.11239558812,0.905861438998,0.20989558812,0.00336143899817
-7.51953125,1.11351343685,0.908463863151,0.211013436849,0.0059638631506
-7.421875,1.11461991208,0.911050997992,0.212119912084,0.00855099799197
-7.32421875,1.11571489661,0.91358508561,0.21321489661,0.0110850856098
-7.2265625,1.11679827306,0.916027938724,0.214298273059,0.0135279387237
-7.12890625,1.11786992395,0.918341461993,0.215369923952,0.0158414619928
-7.03125,1.11892973176,0.92048819342,0.216429731758,0.0179881934199
-6.93359375,1.11997757899,0.922431858465,0.21747757899,0.0199318584647
-6.8359375,1.12101334832,0.924137928705,0.218513348324,0.0216379287053
-6.73828125,1.12203692275,0.925574176245,0.219536922747,0.0230741762447
-6.640625,1.12304818572,0.926711214595,0.22054818572,0.024211214595
-6.54296875,1.12404702137,0.927523016509,0.22154702137,0.0250230165094
-6.4453125,1.1250333147,0.927987399204,0.222533314696,0.0254873992038
-6.34765625,1.12600695179,0.928086467624,0.223506951788,0.0255864676237
-6.25,1.12696782005,0.92780700689,0.224467820054,0.0253070068898
-6.15234375,1.12791580846,0.927140815785,0.225415808462,0.024640815785
-6.0546875,1.12885080777,0.926084974121,0.226350807773,0.023584974121
-5.95703125,1.12977271078,0.924642038022,0.227272710783,0.0221420380223
-5.859375,1.13068141255,0.922820158562,0.228181412555,0.0203201585621
-5.76171875,1.13157681064,0.920633120725,0.22907681064,0.0181331207247
-5.6640625,1.13245880529,0.918100301326,0.22995880529,0.0156003013261
-5.56640625,1.13332729965,0.915246546227,0.230827299653,0.012746546227
-5.46875,1.13418219995,0.912101968872,0.231682199947,0.00960196887239
-5.37109375,1.13502341561,0.908701673831,0.232523415608,0.00620167383143
-5.2734375,1.13585085942,0.905085410532,0.233350859424,0.00258541053224
-5.17578125,1.13666444763,0.901297163733,0.234164447625,-0.00120283626674
-5.078125,1.13746409996,0.897384688405,0.234964099961,-0.00511531159485
-4.98046875,1.13824973973,0.893398997571,0.235749739732,-0.00910100242905
-4.8828125,1.1390212938,0.889393812243,0.236521293799,-0.0131061877572
-4.78515625,1.13977869255,0.885424982883,0.237278692555,-0.0170750171174
-4.6875,1.14052186987,0.8815498918,0.238021869868,-0.0209501082003
-4.58984375,1.14125076299,0.87782684559,0.238750762989,-0.0246731544101
-4.4921875,1.14196531243,0.874314466137,0.239465312434,-0.0281855338632
-4.39453125,1.14266546183,0.871071087879,0.240165461826,-0.031428912121
-4.296875,1.14335115773,0.868154168033,0.240851157726,-0.0343458319668
-4.19921875,1.14402234943,0.865619715313,0.241522349426,-0.0368802846874
-4.1015625,1.14467898872,0.863521741449,0.242178988723,-0.038978258551
-4.00390625,1.14532102968,0.861911738585,0.242821029682,-0.0405882614151
-3.90625,1.14594842837,0.860838184404,0.243448428371,-0.0416618155965
-3.80859375,1.1465611426,0.860346075785,0.244061142596,-0.0421539242154
-3.7109375,1.14715913162,0.860476490857,0.244659131622,-0.0420235091425
-3.61328125,1.14774235589,0.861266178625,0.245242355894,-0.0412338213749
-3.515625,1.14831077676,0.862747174891,0.245810776756,-0.0397528251094
-3.41796875,1.14886435618,0.864946443051,0.246364356177,-0.0375535569489
-3.3203125,1.14940305648,0.867885538451,0.246903056485,-0.0346144615492
-3.22265625,1.14992684012,0.871580295391,0.247426840116,-0.0309197046091
-3.125,1.15043566938,0.876040536569,0.24793566938,-0.0264594634311
-3.02734375,1.15092950624,0.881269805617,0.248429506244,-0.0212301943831
-2.9296875,1.15140831214,0.887265124488,0.248908312143,-0.0152348755116
-2.83203125,1.15187204782,0.894016778638,0.249372047819,-0.00848322136162
-2.734375,1.15232067318,0.901508134186,0.249820673184,-0.000991865814228
-2.63671875,1.15275414722,0.909715492462,0.250254147223,0.00721549246199
-2.5390625,1.15317242792,0.918607988458,0.250672427923,0.0161079884578
-2.44140625,1.15357547224,0.928147540604,0.251075472241,0.0256475406043
-2.34375,1.15396323611,0.938288859989,0.251463236109,0.0357888599888
-2.24609375,1.15433567447,0.948979527451,0.251835674471,0.0464795274507
-2.1484375,1.15469274136,0.96016014697,0.252192741359,0.0576601469702
-2.05078125,1.15503439,0.971764583318,0.252534390003,0.0692645833183
-1.953125,1.15536057297,0.983720291058,0.252860572971,0.0812202910579
-1.85546875,1.15567124235,0.99594874067,0.253171242348,0.0934487406704
-1.7578125,1.15596634994,1.00836594585,0.253466349938,0.105865945847
-1.66015625,1.1562458475,1.02088309387,0.253745847495,0.118383093865
-1.5625,1.15650968698,1.03340727853,0.254009686977,0.13090727853
-1.46484375,1.15675782082,1.04584233245,0.254257820822,0.14334233245
-1.3671875,1.15699020224,1.05808975256,0.254490202235,0.155589752556
-1.26953125,1.1572067855,1.07004970983,0.254706785498,0.167549709827
-1.171875,1.15740752627,1.08162213129,0.254907526273,0.17912213129
-1.07421875,1.15759238192,1.09270783958,0.25509238192,0.190207839584
-0.9765625,1.15776131181,1.10320973289,0.255261311813,0.200709732886
-0.87890625,1.15791427764,1.11303398585,0.255414277644,0.21053398585
-0.78125,1.15805124372,1.12209125048,0.255551243725,0.219591250482
-0.68359375,1.15817217727,1.13029783473,0.255672177271,0.22779783473
-0.5859375,1.15827704867,1.13757683596,0.255777048671,0.235076835962
-0.48828125,1.15836583173,1.14385920657,0.255865831728,0.241359206569
-0.390625,1.15843850388,1.14908472961,0.255938503884,0.246584729609
-0.29296875,1.15849504641,1.1532028838,0.25599504641,0.250702883797
-0.1953125,1.15853544457,1.15617357906,0.256035444568,0.253673579061
-0.09765625,1.15855968774,1.1579677465,0.256059687737,0.255467746495
0,1.15856776951,1.15856776951,0.256067769508,0.256067769508
0.09765625,1.15855968774,1.1579677465,0.256059687737,0.255467746495
0.1953125,1.15853544457,1.15617357906,0.256035444568,0.253673579061
0.29296875,1.15849504641,1.1532028838,0.25599504641,0.250702883797
0.390625,1.15843850388,1.14908472961,0.255938503884,0.246584729609
0.48828125,1.15836583173,1.14385920657,0.255865831728,0.241359206569
0.5859375,1.15827704867,1.13757683596,0.255777048671,0.235076835962
0.68359375,1.15817217727,1.13029783473,0.255672177271,0.22779783473
0.78125,1.15805124372,1.12209125048,0.255551243725,0.219591250482
0.87890625,1.15791427764,1.11303398585,0.255414277644,0.21053398585
0.9765625,1.15776131181,1.10320973289,0.255261311813,0.200709732886
1.07421875,1.15759238192,1.09270783958,0.25509238192,0.190207839584
1.171875,1.15740752627,1.08162213129,0.254907526273,0.17912213129
1.26953125,1.1572067855,1.07004970983,0.254706785498,0.167549709827
1.3671875,1.15699020224,1.05808975256,0.254490202235,0.155589752556
1.46484375,1.15675782082,1.04584233245,0.254257820822,0.14334233245
1.5625,1.15650968698,1.03340727853,0.254009686977,0.13090727853
1.66015625,1.1562458475,1.02088309387,0.253745847495,0.118383093865
1.7578125,1.15596634994,1.00836594585,0.253466349938,0.105865945847
1.85546875,1.15567124235,0.99594874067,0.253171242348,0.0934487406704
1.953125,1.15536057297,0.983720291058,0.252860572971,0.0812202910579
2.05078125,1.15503439,0.971764583318,0.252534390003,0.0692645833183
2.1484375,1.15469274136,0.96016014697,0.252192741359,0.0576601469702
2.24609375,1.15433567447,0.948979527451,0.251835674471,0.0464795274507
2.34375,1.15396323611,0.938288859989,0.251463236109,0.0357888599888
2.44140625,1.15357547224,0.928147540604,0.251075472241,0.0256475406043
2.5390625,1.15317242792,0.918607988458,0.250672427923,0.0161079884578
2.63671875,1.15275414722,0.909715492462,0.250254147223,0.00721549246199
2.734375,1.15232067318,0.901508134186,0.249820673184,-0.000991865814228
2.83203125,1.15187204782,0.894016778638,0.249372047819,-0.00848322136162
2.9296875,1.15140831214,0.887265124488,0.248908312143,-0.0152348755116
3.02734375,1.15092950624,0.881269805617,0.248429506244,-0.0212301943831
3.125,1.15043566938,0.876040536569,0.24793566938,-0.0264594634311
3.22265625,1.14992684012,0.871580295391,0.247426840116,-0.0309197046091
3.3203125,1.14940305648,0.867885538451,0.246903056485,-0.0346144615492
3.41796875,1.14886435618,0.864946443051,0.246364356177,-0.0375535569489
3.515625,1.14831077676,0.862747174891,0.245810776756,-0.0397528251094
3.61328125,1.14774235589,0.861266178625,0.245242355894,-0.0412338213749
3.7109375,1.14715913162,0.860476490857,0.244659131622,-0.0420235091425
3.80859375,1.1465611426,0.860346075785,0.244061142596,-0.0421539242154
3.90625,1.14594842837,0.860838184404,0.243448428371,-0.0416618155965
4.00390625,1.14532102968,0.861911738585,0.242821029682,-0.0405882614151
4.1015625,1.14467898872,0.863521741449,0.242178988723,-0.038978258551
4.19921875,1.14402234943,0.865619715313,0.241522349426,-0.0368802846874
4.296875,1.14335115773,0.868154168033,0.240851157726,-0.0343458319668
4.39453125,1.14266546183,0.871071087879,0.240165461826,-0.031428912121
4.4921875,1.14196531243,0.874314466137,0.239465312434,-0.0281855338632
4.58984375,1.14125076299,0.87782684559,0.238750762989,-0.0246731544101
4.6875,1.14052186987,0.8815498918,0.238021869868,-0.0209501082003
4.78515625,1.13977869255,0.885424982883,0.237278692555,-0.0170750171174
4.8828125,1.1390212938,0.889393812243,0.236521293799,-0.0131061877572
4.98046875,1.13824973973,0.893398997571,0.235749739732,-0.00910100242905
5.078125,1.13746409996,0.897384688405,0.234964099961,-0.00511531159485
5.17578125,1.13666444763,0.901297163733,0.234164447625,-0.00120283626674
5.2734375,1.13585085942,0.905085410532,0.233350859424,0.00258541053224
5.37109375,1.13502341561,0.908701673831,0.232523415608,0.00620167383143
5.46875,1.13418219995,0.912101968872,0.231682199947,0.00960196887239
5.56640625,1.13332729965,0.915246546227,0.230827299653,0.012746546227
5.6640625,1.13245880529,0.918100301326,0.22995880529,0.0156003013261
5.76171875,1.13157681064,0.920633120725,0.22907681064,0.0181331207247
5.859375,1.13068141255,0.922820158562,0.228181412555,0.0203201585621
5.95703125,1.12977271078,0.924642038022,0.227272710783,0.0221420380223
6.0546875,1.12885080777,0.926084974121,0.226350807773,0.023584974121
6.15234375,1.12791580846,0.927140815785,0.225415808462,0.024640815785
6.25,1.12696782005,0.92780700689,0.224467820054,0.0253070068898
6.34765625,1.12600695179,0.928086467624,0.223506951788,0.0255864676237
6.4453125,1.1250333147,0.927987399204,0.222533314696,0.0254873992038
6.54296875,1.12404702137,0.927523016509,0.22154702137,0.0250230165094
6.640625,1.12304818572,0.926711214595,0.22054818572,0.024211214595
6.73828125,1.12203692275,0.925574176245,0.219536922747,0.0230741762447
6.8359375,1.12101334832,0.924137928705,0.218513348324,0.0216379287053
6.93359375,1.11997757899,0.922431858465,0.21747757899,0.0199318584647
7.03125,1.11892973176,0.92048819342,0.216429731758,0.0179881934199
7.12890625,1.11786992395,0.918341461993,0.215369923952,0.0158414619928
7.2265625,1.11679827306,0.916027938724,0.214298273059,0.0135279387237
7.32421875,1.11571489661,0.91358508561,0.21321489661,0.0110850856098
7.421875,1.11461991208,0.911050997992,0.212119912084,0.00855099799197
7.51953125,1.11351343685,0.908463863151,0.211013436849,0.0059638631506
7.6171875,1.11239558812,0.905861438998,0.20989558812,0.00336143899817
7.71484375,1.11126648296,0.903280559376,0.20876648296,0.000780559375505
7.8125,1.1101262383,0.900756671523,0.207626238301,-0.0017433284771
7.91015625,1.108974971,0.898323410334,0.206474970997,-0.00417658966563
8.0078125,1.10781279791,0.896012213052,0.205312797911,-0.00648778694757
8.10546875,1.10663983602,0.893851977151,0.204139836017,-0.0086480228493
8.203125,1.10545620254,0.891868763307,0.202956202536,-0.0106312366928
8.30078125,1.10426201509,0.890085544611,0.201762015095,-0.0124144553892
8.3984375,1.10305739189,0.888522002482,0.200557391895,-0.0139779975182
8.49609375,1.10184245191,0.887194369223,0.199342451906,-0.0153056307768
8.59375,1.10061731507,0.886115316663,0.198117315072,-0.0163846833371
8.69140625,1.09938210252,0.885293889981,0.196882102522,-0.0172061100192
8.7890625,1.09813693679,0.884735485532,0.195636936787,-0.0177645144685
8.88671875,1.09688194202,0.884441871263,0.194381942022,-0.0180581287368
8.984375,1.09561724422,0.88441124817,0.193117244224,-0.0180887518305
9.08203125,1.09434297144,0.884638351081,0.19184297144,-0.0178616489193
9.1796875,1.09305925396,0.885114586986,0.190559253965,-0.0173854130142
9.27734375,1.09176622453,0.885828208955,0.189266224533,-0.0166717910446
9.375,1.09046401848,0.886764523598,0.187964018481,-0.0157354764025
9.47265625,1.08915277389,0.887906129811,0.186652773894,-0.014593870189
9.5703125,1.08783263173,0.889233186395,0.18533263173,-0.0132668136048
9.66796875,1.08650373592,0.890723705832,0.184003735917,-0.0117762941685
9.765625,1.08516623341,0.892353871269,0.182666233413,-0.0101461287309
9.86328125,1.08382027425,0.894098373435,0.181320274253,-0.00840162656502
9.9609375,1.08246601154,0.895930763854,0.179966011544,-0.00656923614584
10.05859375,1.08110360144,0.897823820425,0.178603601444,-0.00467617957465
10.15625,1.0797332031,0.899749921067,0.177233203103,-0.00275007893265
10.25390625,1.07835497857,0.901681420849,0.175854978566,-0.00081857915093
10.3515625,1.07696909266,0.903591027761,0.174469092657,0.001091027761
10.44921875,1.07557571283,0.905452172097,0.173075712829,0.00295217209693
10.546875,1.07417500898,0.907239364307,0.171675008979,0.00473936430713
10.64453125,1.07276715326,0.908928536174,0.170267153255,0.0064285361738
10.7421875,1.07135231983,0.910497360256,0.168852319827,0.00799736025646
10.83984375,1.06993068464,0.911925542765,0.167430684645,0.00942554276527
10.9375,1.06850242519,0.913195085348,0.16600242519,0.0106950853479
11.03515625,1.0670677202,0.914290511716,0.164567720205,0.0117905117162
11.1328125,1.06562674942,0.915199055585,0.163126749424,0.0126990555852
11.23046875,1.06417969331,0.915910807042,0.161679693308,0.0134108070422
11.328125,1.06272673277,0.916418815181,0.16022673277,0.0139188151809
11.42578125,1.06126804893,0.91671914562,0.158768048927,0.0142191456203
11.5234375,1.05980382285,0.916810892347,0.157303822847,0.0143108923474
11.62109375,1.05833423533,0.916696144157,0.155834235332,0.0141961441572
11.71875,1.05685946671,0.916379906793,0.15435946671,0.013879906793
11.81640625,1.05537969666,0.915869982686,0.152879696661,0.0133699826858
11.9140625,1.05389510407,0.915176810933,0.151395104072,0.0126768109333
12.01171875,1.05240586692,0.914313270833,0.149905866924,0.0118132708329
12.109375,1.05091216222,0.91329445286,0.148412162218,0.0107944528603
12.20703125,1.04941416594,0.912137401468,0.146914165941,0.00963740146823
12.3046875,1.04791205307,0.910860834445,0.14541205307,0.00836083444479
12.40234375,1.04640599762,0.909484843824,0.14390599762,0.00698484382422
12.5,1.04489617274,0.908030583479,0.142396172736,0.00553058347861
12.59765625,1.04338275082,0.906519948541,0.140882750822,0.00401994854078
12.6953125,1.04186590372,0.904975251726,0.13936590372,0.00247525172591
12.79296875,1.04034580292,0.903418901441,0.137845802919,0.000918901440634
12.890625,1.03882261981,0.901873086307,0.136322619812,-0.000626913693462
12.98828125,1.03729652598,0.900359470395,0.134796525978,-0.00214052960453
13.0859375,1.0357676935,0.898898903091,0.133267693502,-0.00360109690905
13.18359375,1.03423629532,0.89751114707,0.13173629532,-0.00498885292973
13.28125,1.03270250558,0.89621462746,0.130202505581,-0.00628537254031
13.37890625,1.03116650004,0.895026204765,0.128666500037,-0.00747379523509
13.4765625,1.02962845643,0.893960973733,0.127128456433,-0.00853902626743
13.57421875,1.02808855491,0.893032089866,0.125588554909,-0.00946791013406
13.671875,1.0265469784,0.892250624907,0.124046978397,-0.0102493750928
13.76953125,1.02500391301,0.891625452213,0.122503913015,-0.0108745477867
13.8671875,1.02345954844,0.891163162597,0.120959548439,-0.0113368374029
13.96484375,1.02191407827,0.890868010877,0.119414078268,-0.0116319891227
14.0625,1.02036770035,0.890741893081,0.117867700347,-0.0117581069195
14.16015625,1.01882061707,0.890784353962,0.116320617066,-0.0117156460379
14.2578125,1.01727303562,0.890992624252,0.114773035617,-0.0115073757479
14.35546875,1.01572516821,0.891361686789,0.11322516821,-0.0111383132112
14.453125,1.01417723224,0.891884370462,0.111677232237,-0.0106156295376
14.55078125,1.01262945038,0.89255147066,0.110129450379,-0.00994852933964
14.6484375,1.01108205066,0.893351894666,0.108582050663,-0.00914810533446
14.74609375,1.00953526646,0.894272830226,0.107035266457,-0.00822716977395
14.84375,1.0079893364,0.895299935268,0.105489336397,-0.00720006473166
14.94140625,1.00644450426,0.896417546484,0.10394450426,-0.00608245351617
15.0390625,1.00490101876,0.897608904273,0.102401018765,-0.00489109572699
15.13671875,1.00335913332,0.898856391293,0.100859133318,-0.00364360870743
15.234375,1.00181910569,0.900141781623,0.0993191056916,-0.00235821837732
15.33203125,1.00028119765,0.901446497363,0.0977811976489,-0.00105350263694
15.4296875,0.998745674509,0.902751869285,0.096245674509,0.000251869285494
15.52734375,0.997212804666,0.904039398026,0.0947128046661,0.00153939802604
15.625,0.995682859062,0.905291012201,0.0931828590618,0.00279101220124
15.72265625,0.994156110619,0.906489319787,0.0916561106187,0.00398931978747
15.8203125,0.992632833644,0.907617849118,0.0901328336437,0.00511784911796
15.91796875,0.991113303206,0.908661275933,0.0886133032062,0.00616127593318
16.015625,0.989597794503,0.909605633072,0.0870977945025,0.00710563307164
16.11328125,0.988086582213,0.910438499609,0.0855865822128,0.00793849960899
16.2109375,0.986579939862,0.911149166545,0.0840799398619,0.00864916654466
16.30859375,0.985078139192,0.911728776491,0.0825781391923,0.0092287764908
16.40625,0.98358144956,0.912170435234,0.08108144956,0.00967043523398
16.50390625,0.982090137362,0.912469293506,0.0795901373622,0.00996929350572
16.6015625,0.980604465508,0.912622597804,0.0781044655078,0.0101225978036
16.69921875,0.979124692938,0.912629709639,0.076624692938,0.0101297096388
16.796875,0.977651074209,0.912492093134,0.0751510742093,0.00999209313379
16.89453125,0.976183859144,0.912213271444,0.0736838591439,0.00971327144444
16.9921875,0.974723292558,0.911798753016,0.0722232925582,0.00929875301577
17.08984375,0.973269614075,0.911255929192,0.0707696140748,0.00875592919234
17.1875,0.971823058025,0.910593945175,0.0693230580252,0.00809394517495
17.28515625,0.970383853448,0.909823546738,0.0678838534477,0.00732354673812
17.3828125,0.968952224185,0.908956905486,0.0664522241848,0.00645690548619
17.48046875,0.967528389083,0.908007425725,0.0650283890828,0.00550742572465
17.578125,0.966112562295,0.906989536251,0.0636125622954,0.0044895362512
17.67578125,0.964704953691,0.905918470528,0.0622049536908,0.00341847052758
17.7734375,0.963305769361,0.904810038777,0.0608057693613,0.00231003877739
17.87109375,0.961915212233,0.903680395569,0.0594152122333,0.00118039556947
17.96875,0.960533482772,0.902545806396,0.0580334827723,4.58063960072e-05
18.06640625,0.959160779778,0.901422416644,0.0566607797777,-0.00107758335552
18.1640625,0.95779730126,0.900326026201,0.0552973012605,-0.00217397379924
18.26171875,0.956443245396,0.899271872715,0.0539432453955,-0.00322812728483
18.359375,0.955098811537,0.898274426323,0.0525988115373,-0.00422557367722
18.45703125,0.95376420129,0.897347198342,0.0512642012896,-0.00515280165803
18.5546875,0.952439619616,0.896502566191,0.0499396196158,-0.00599743380941
18.65234375,0.951125275976,0.895751616463,0.0486252759763,-0.00674838353705
18.75,0.94982138548,0.895104007812,0.04732138548,-0.00739599218808
18.84765625,0.948528170033,0.894567854982,0.0460281700332,-0.00793214501801
18.9453125,0.947245859471,0.894149635047,0.0447458594712,-0.00835036495261
19.04296875,0.945974692657,0.893854116625,0.0434746926569,-0.00864588337475
19.140625,0.944714918528,0.89368431256,0.0422149185282,-0.00881568743962
19.23828125,0.94346679708,0.893641456315,0.0409667970798,-0.00885854368486
19.3359375,0.942230600262,0.893725002044,0.0397306002618,-0.00877499795553
19.43359375,0.941006612779,0.893932648092,0.0385066127791,-0.00856735190775
19.53125,0.939795132776,0.894260383408,0.0372951327764,-0.00823961659209
19.62890625,0.938596472394,0.894702556151,0.0360964723937,-0.00779744384914
19.7265625,0.937410958178,0.895251963523,0.0349109581785,-0.00724803647661
19.82421875,0.936238931341,0.895899961649,0.0337389313408,-0.00660003835139
19.921875,0.935080747841,0.896636594089,0.0325807478412,-0.00586340591093
20.01953125,0.9339367783,0.897450737385,0.0314367782997,-0.00504926261543
20.1171875,0.932807407718,0.898330261775,0.030307407718,-0.00416973822473
20.21484375,0.931693035008,0.899262205072,0.0291930350075,-0.00323779492806
20.3125,0.930594072319,0.900232957442,0.0280940723187,-0.00226704255816
20.41015625,0.929510944168,0.901228454702,0.0270109441677,-0.00127154529842
20.5078125,0.92844408636,0.902234377551,0.0259440863599,-0.00026562244893
20.60546875,0.927393944711,0.903236354053,0.0248939447112,0.000736354052656
20.703125,0.926360973569,0.90422016256,0.0238609735694,0.00172016256016
20.80078125,0.925345634142,0.905171932241,0.0228456341422,0.00267193224146
20.8984375,0.924348392638,0.906078338318,0.0218483926383,0.00357833831849
20.99609375,0.923369718231,0.906926789176,0.0208697182309,0.00442678917552
21.09375,0.922410080857,0.907705602563,0.0199100808568,0.00520560256285
21.19140625,0.921469948862,0.90840416825,0.0189699488625,0.00590416825008
21.2890625,0.920549786514,0.909013094662,0.0180497865143,0.00651309466198
21.38671875,0.919650051389,0.909524337258,0.0171500513895,0.00702433725835
21.484375,0.918771191667,0.909931306695,0.0162711916671,0.00743130669476
21.58203125,0.917913643339,0.910228955119,0.0154136433387,0.00772895511868
21.6796875,0.917077827361,0.91041383931,0.0145778273613,0.00791383930956
21.77734375,0.916264146775,0.910484159754,0.0137641467751,0.0079841597538
21.875,0.915472983809,0.910439775148,0.0129729838087,0.00793977514838
21.97265625,0.914704696998,0.910282192241,0.0122046969981,0.00778219224081
22.0703125,0.913959618343,0.910014531328,0.011459618343,0.00751453132804
22.16796875,0.913238050525,0.909641468144,0.0107380505249,0.00714146814357
22.265625,0.912540264214,0.909169153251,0.0100402642139,0.00666915325125
